event_id,ubid,source_system,source_record_id,event_type,event_date,event_outcome,event_note
EVT-0001206,KA-BLRU-560059-000244,BBMP,BBMP-TL-WEST-2019-000094,ADDRESS_UPDATE,2022-10-07,NOTICE,address correction or amendment signal - NOTICE
EVT-0000429,KA-MYS-570016-000082,UDYAM,UDYAM-KR-MYS-2018-000042,COMPLAINT,2022-10-02,OPEN,citizen/department complaint signal - OPEN
EVT-0000808,KA-BLRR-562114-000163,GST,GST-KA-BLRR-2020-000126,COMPLAINT,2022-09-28,OPEN,citizen/department complaint signal - OPEN
EVT-0000054,KA-MYS-570001-000012,FACTORY,KFBIS-FAC-MYS-2019-000005,INSPECTION,2022-09-20,NOTICE,department inspection or site verification event - NOTICE
EVT-0000205,KA-BLRU-560068-000040,LABOUR,LAB-KA-BLRU-2015-000020,INSPECTION,2022-09-19,NOTICE,department inspection or site verification event - NOTICE
EVT-0000923,KA-BLRR-561203-000187,LABOUR,LAB-KA-BLRR-2017-000089,RENEWAL,2022-09-18,PENDING,licence/registration renewal event captured - PENDING
EVT-0001014,KA-MYS-570001-000208,GST,GST-KA-MYS-2020-000160,INSPECTION,2022-09-13,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000203,KA-BLRU-560068-000040,SHOP,KAR-SHOP-BLRU-2016-000027,TAX_FILING,2022-09-12,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0000595,KA-TUM-572106-000117,FACTORY,KFBIS-FAC-TUM-2015-000060,RENEWAL,2022-09-03,PENDING,licence/registration renewal event captured - PENDING
EVT-0000337,KA-BLRU-560076-000065,GST,GST-KA-BLRU-2020-000052,RENEWAL,2022-08-29,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000107,KA-MYS-570016-000021,LABOUR,LAB-KA-MYS-2015-000009,ADDRESS_UPDATE,2022-08-23,EXPIRED,address correction or amendment signal - EXPIRED
EVT-0001429,KA-BLRR-562110-000291,GST,GST-KA-BLRR-2019-000233,COMPLAINT,2022-08-18,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000105,KA-BLRU-560068-000020,GST,GST-KA-BLRU-2021-000015,INSPECTION,2022-08-15,NOTICE,department inspection or site verification event - NOTICE
EVT-0000314,KA-BLRU-560058-000062,BBMP,BBMP-TL-DASA-2021-000020,DEREGISTRATION,2022-08-09,CLOSED,closure/deregistration signal - CLOSED
EVT-0000664,KA-BLRR-562114-000132,BBMP,BBMP-TL-BENG-2020-000047,RENEWAL,2022-07-31,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0000316,KA-BLRU-560058-000062,UDYAM,UDYAM-KR-BLRU-2018-000035,ADDRESS_UPDATE,2022-07-30,OK,address correction or amendment signal - OK
EVT-0001460,KA-TUM-572106-000298,GST,GST-KA-TUM-2019-000238,RENEWAL,2022-07-30,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000175,KA-BLRU-560085-000034,GST,GST-KA-BLRU-2018-000026,RENEWAL,2022-07-25,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0000177,KA-BLRU-560085-000034,GST,GST-KA-BLRU-2018-000026,ADDRESS_UPDATE,2022-07-24,NOTICE,address correction or amendment signal - NOTICE
EVT-0000231,KA-BLRU-560043-000046,UDYAM,UDYAM-KR-BLRU-2018-000025,TAX_FILING,2022-07-24,PENDING,tax return or filing activity signal - PENDING
EVT-0000593,KA-TUM-572106-000117,FACTORY,KFBIS-FAC-TUM-2015-000060,RENEWAL,2022-07-14,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0000592,KA-TUM-572106-000117,FACTORY,KFBIS-FAC-TUM-2015-000060,DEREGISTRATION,2022-07-12,CLOSED,closure/deregistration signal - CLOSED
EVT-0000950,KA-BLRU-560085-000193,UDYAM,UDYAM-KR-BLRU-2017-000092,RENEWAL,2022-07-12,OK,licence/registration renewal event captured - OK
EVT-0000594,KA-TUM-572106-000117,FACTORY,KFBIS-FAC-TUM-2015-000060,COMPLAINT,2022-07-11,NOTICE,citizen/department complaint signal - NOTICE
EVT-0001555,KA-BLRU-560037-000317,UDYAM,UDYAM-KR-BLRU-2020-000160,COMPLAINT,2022-07-08,OPEN,citizen/department complaint signal - OPEN
EVT-0001105,KA-BLRU-560037-000225,SHOP,KAR-SHOP-BLRU-2018-000149,TAX_FILING,2022-07-05,NOTICE,tax return or filing activity signal - NOTICE
EVT-0000535,KA-BLRU-560029-000105,GST,GST-KA-BLRU-2021-000079,ADDRESS_UPDATE,2022-07-03,EXPIRED,address correction or amendment signal - EXPIRED
EVT-0000135,KA-BLRU-560059-000027,GST,GST-KA-BLRU-2017-000020,COMPLAINT,2022-06-29,OPEN,citizen/department complaint signal - OPEN
EVT-0001501,KA-BLRU-560001-000306,UDYAM,UDYAM-KR-BLRU-2023-000155,RENEWAL,2022-06-27,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0000176,KA-BLRU-560085-000034,UDYAM,UDYAM-KR-BLRU-2019-000018,COMPLAINT,2022-06-26,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000801,KA-BLRU-560064-000161,SHOP,KAR-SHOP-BLRU-2017-000107,COMPLAINT,2022-06-25,NOTICE,citizen/department complaint signal - NOTICE
EVT-0001354,KA-BLRU-560043-000273,KSPCB,PCB/BLRU/CTE/2015/00121,INSPECTION,2022-06-25,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0001329,KA-BLRU-560066-000269,BBMP,BBMP-TL-MAHA-2018-000107,RENEWAL,2022-06-23,PENDING,licence/registration renewal event captured - PENDING
EVT-0001427,KA-BLRR-562110-000291,SHOP,KAR-SHOP-BLRR-2020-000197,TAX_FILING,2022-06-22,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0000590,KA-TUM-572106-000117,FACTORY,KFBIS-FAC-TUM-2015-000060,RENEWAL,2022-06-21,PENDING,licence/registration renewal event captured - PENDING
EVT-0000313,KA-BLRU-560058-000062,BBMP,BBMP-TL-DASA-2021-000020,COMPLAINT,2022-06-20,OPEN,citizen/department complaint signal - OPEN
EVT-0000802,KA-BLRU-560064-000161,UDYAM,UDYAM-KR-BLRU-2016-000076,RENEWAL,2022-06-16,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0000136,KA-BLRU-560059-000027,GST,GST-KA-BLRU-2017-000020,INSPECTION,2022-06-11,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0000804,KA-BLRU-560064-000161,UDYAM,UDYAM-KR-BLRU-2016-000076,RENEWAL,2022-06-09,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0000186,KA-TUM-572101-000036,GST,GST-KA-TUM-2015-000028,INSPECTION,2022-06-07,NOTICE,department inspection or site verification event - NOTICE
EVT-0000141,KA-BLRU-560059-000027,FACTORY,KFBIS-FAC-BLRU-2016-000014,RENEWAL,2022-06-02,OK,licence/registration renewal event captured - OK
EVT-0000362,KA-BLRU-560001-000070,GST,GST-KA-BLRU-2016-000054,COMPLAINT,2022-05-11,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000187,KA-TUM-572101-000036,GST,GST-KA-TUM-2015-000028,TAX_FILING,2022-05-09,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0000396,KA-BLRR-562114-000078,BBMP,BBMP-TL-BENG-2023-000025,RENEWAL,2022-05-09,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000608,KA-BLRR-562110-000120,FACTORY,KFBIS-FAC-BLRR-2016-000062,TAX_FILING,2022-05-05,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0000359,KA-BLRU-560001-000070,SHOP,KAR-SHOP-BLRU-2017-000050,ADDRESS_UPDATE,2022-04-19,EXPIRED,address correction or amendment signal - EXPIRED
EVT-0001348,KA-BLRU-560043-000273,GST,GST-KA-BLRU-2019-000216,COMPLAINT,2022-04-19,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000533,KA-BLRU-560029-000105,UDYAM,UDYAM-KR-BLRU-2017-000051,TAX_FILING,2022-04-18,PENDING,tax return or filing activity signal - PENDING
EVT-0000204,KA-BLRU-560068-000040,GST,GST-KA-BLRU-2018-000031,INSPECTION,2022-04-17,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0000880,KA-MYS-570001-000177,GST,GST-KA-MYS-2022-000138,TAX_FILING,2022-04-07,NOTICE,tax return or filing activity signal - NOTICE
EVT-0000989,KA-BLRR-562114-000203,BBMP,BBMP-TL-BENG-2018-000080,COMPLAINT,2022-04-04,OPEN,citizen/department complaint signal - OPEN
EVT-0001479,KA-BLRU-560064-000301,SHOP,KAR-SHOP-BLRU-2020-000205,COMPLAINT,2022-04-04,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000567,KA-BLRU-560024-000112,UDYAM,UDYAM-KR-BLRU-2018-000056,RENEWAL,2022-03-26,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0000564,KA-BLRU-560024-000112,KSPCB,PCB/BLRU/CTE/2018/00050,TAX_FILING,2022-03-25,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0000914,KA-MYS-570018-000185,UDYAM,UDYAM-KR-MYS-2015-000088,RENEWAL,2022-03-22,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0000565,KA-BLRU-560024-000112,FACTORY,KFBIS-FAC-BLRU-2022-000057,TAX_FILING,2022-03-09,NOTICE,tax return or filing activity signal - NOTICE
EVT-0000439,KA-MYS-570018-000085,FACTORY,KFBIS-FAC-MYS-2018-000041,INSPECTION,2022-02-25,OK,department inspection or site verification event - OK
EVT-0000541,KA-MYS-570001-000107,UDYAM,UDYAM-KR-MYS-2018-000052,RENEWAL,2022-02-23,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0000568,KA-BLRU-560024-000112,FACTORY,KFBIS-FAC-BLRU-2022-000057,RENEWAL,2022-02-09,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000011,KA-BLRR-561203-000003,FACTORY,KFBIS-FAC-BLRR-2020-000002,COMPLAINT,2022-02-06,OPEN,citizen/department complaint signal - OPEN
EVT-0000803,KA-BLRU-560064-000161,UDYAM,UDYAM-KR-BLRU-2016-000076,TAX_FILING,2022-02-02,OK,tax return or filing activity signal - OK
EVT-0001308,KA-BLRR-562114-000265,LABOUR,LAB-KA-BLRR-2019-000129,COMPLAINT,2022-02-02,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001009,KA-BLRU-560102-000207,UDYAM,UDYAM-KR-BLRU-2016-000101,INSPECTION,2022-02-01,NOTICE,department inspection or site verification event - NOTICE
EVT-0000566,KA-BLRU-560024-000112,KSPCB,PCB/BLRU/CTE/2018/00050,INSPECTION,2022-01-21,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000392,KA-BLRR-562114-000078,BBMP,BBMP-TL-BENG-2023-000025,INSPECTION,2022-01-16,OK,department inspection or site verification event - OK
EVT-0001140,KA-BLRR-562157-000230,SHOP,KAR-SHOP-BLRR-2018-000151,COMPLAINT,2022-01-16,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001104,KA-BLRU-560037-000225,LABOUR,LAB-KA-BLRU-2017-000113,COMPLAINT,2022-01-15,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001138,KA-BLRR-562157-000230,BBMP,BBMP-TL-BENG-2019-000088,TAX_FILING,2022-01-11,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0001135,KA-BLRR-562157-000230,BBMP,BBMP-TL-BENG-2019-000088,INSPECTION,2021-12-31,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000437,KA-MYS-570018-000085,FACTORY,KFBIS-FAC-MYS-2018-000041,COMPLAINT,2021-12-28,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000440,KA-MYS-570018-000085,FACTORY,KFBIS-FAC-MYS-2018-000041,RENEWAL,2021-12-27,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0001181,KA-TUM-572101-000239,GST,GST-KA-TUM-2022-000187,ADDRESS_UPDATE,2021-12-22,NOTICE,address correction or amendment signal - NOTICE
EVT-0001169,KA-BLRU-560034-000236,GST,GST-KA-BLRU-2022-000184,RENEWAL,2021-12-17,OK,licence/registration renewal event captured - OK
EVT-0000881,KA-MYS-570001-000177,GST,GST-KA-MYS-2022-000138,TAX_FILING,2021-12-07,OK,tax return or filing activity signal - OK
EVT-0000583,KA-BLRU-560076-000115,SHOP,KAR-SHOP-BLRU-2016-000076,COMPLAINT,2021-12-03,NOTICE,citizen/department complaint signal - NOTICE
EVT-0001019,KA-BLRU-560085-000209,SHOP,KAR-SHOP-BLRU-2020-000139,TAX_FILING,2021-11-28,OK,tax return or filing activity signal - OK
EVT-0000584,KA-BLRU-560076-000115,SHOP,KAR-SHOP-BLRU-2016-000076,INSPECTION,2021-11-24,APPROVED,department inspection or site verification event - APPROVED
EVT-0001178,KA-TUM-572101-000239,GST,GST-KA-TUM-2022-000187,INSPECTION,2021-11-03,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0001041,KA-BLRU-560078-000213,UDYAM,UDYAM-KR-BLRU-2015-000106,RENEWAL,2021-10-30,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0000913,KA-MYS-570018-000185,KSPCB,PCB/MYS/CTE/2016/00084,ADDRESS_UPDATE,2021-10-13,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0001107,KA-BLRU-560037-000225,LABOUR,LAB-KA-BLRU-2017-000113,INSPECTION,2021-09-25,NOTICE,department inspection or site verification event - NOTICE
EVT-0000140,KA-BLRU-560059-000027,FACTORY,KFBIS-FAC-BLRU-2016-000014,COMPLAINT,2021-09-01,OPEN,citizen/department complaint signal - OPEN
EVT-0001353,KA-BLRU-560043-000273,SHOP,KAR-SHOP-BLRU-2019-000182,RENEWAL,2021-08-26,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000188,KA-TUM-572101-000036,LABOUR,LAB-KA-TUM-2020-000019,TAX_FILING,2021-08-21,OK,tax return or filing activity signal - OK
EVT-0000666,KA-BLRR-562114-000132,BBMP,BBMP-TL-BENG-2020-000047,INSPECTION,2021-08-19,APPROVED,department inspection or site verification event - APPROVED
EVT-0001352,KA-BLRU-560043-000273,GST,GST-KA-BLRU-2019-000216,RENEWAL,2021-08-12,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0000342,KA-BLRU-560102-000066,LABOUR,LAB-KA-BLRU-2018-000033,COMPLAINT,2021-08-07,NOTICE,citizen/department complaint signal - NOTICE
EVT-0001136,KA-BLRR-562157-000230,BBMP,BBMP-TL-BENG-2019-000088,ADDRESS_UPDATE,2021-08-03,APPROVED,address correction or amendment signal - APPROVED
EVT-0000174,KA-BLRU-560085-000034,GST,GST-KA-BLRU-2018-000026,TAX_FILING,2021-07-16,APPROVED,tax return or filing activity signal - APPROVED
EVT-0000137,KA-BLRU-560059-000027,GST,GST-KA-BLRU-2017-000020,COMPLAINT,2021-06-21,OPEN,citizen/department complaint signal - OPEN
EVT-0001180,KA-TUM-572101-000239,UDYAM,UDYAM-KR-TUM-2021-000118,RENEWAL,2021-06-15,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000596,KA-TUM-572106-000117,FACTORY,KFBIS-FAC-TUM-2015-000060,COMPLAINT,2021-06-14,OPEN,citizen/department complaint signal - OPEN
EVT-0001042,KA-BLRU-560078-000213,UDYAM,UDYAM-KR-BLRU-2015-000106,INSPECTION,2021-06-13,APPROVED,department inspection or site verification event - APPROVED
EVT-0001139,KA-BLRR-562157-000230,BBMP,BBMP-TL-BENG-2019-000088,RENEWAL,2021-06-04,PENDING,licence/registration renewal event captured - PENDING
EVT-0000438,KA-MYS-570018-000085,GST,GST-KA-MYS-2018-000064,ADDRESS_UPDATE,2021-05-22,NOTICE,address correction or amendment signal - NOTICE
EVT-0000569,KA-BLRU-560024-000112,FACTORY,KFBIS-FAC-BLRU-2022-000057,RENEWAL,2021-05-05,OK,licence/registration renewal event captured - OK
EVT-0000922,KA-BLRR-561203-000187,SHOP,KAR-SHOP-BLRR-2022-000126,RENEWAL,2021-04-21,PENDING,licence/registration renewal event captured - PENDING
EVT-0000015,KA-BLRU-560085-000004,GST,GST-KA-BLRU-2021-000003,COMPLAINT,2021-04-01,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000381,KA-BLRU-560066-000075,GST,GST-KA-BLRU-2016-000058,RENEWAL,2021-03-27,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000014,KA-BLRU-560085-000004,GST,GST-KA-BLRU-2021-000003,ADDRESS_UPDATE,2021-03-22,EXPIRED,address correction or amendment signal - EXPIRED
EVT-0000139,KA-BLRU-560059-000027,GST,GST-KA-BLRU-2017-000020,RENEWAL,2021-03-21,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0000016,KA-BLRU-560085-000004,GST,GST-KA-BLRU-2021-000003,ADDRESS_UPDATE,2021-03-20,PENDING,address correction or amendment signal - PENDING
EVT-0000340,KA-BLRU-560102-000066,BBMP,BBMP-TL-BOMM-2016-000021,TAX_FILING,2021-03-17,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0000374,KA-BLRU-560076-000072,GST,GST-KA-BLRU-2020-000056,DEREGISTRATION,2021-03-17,CLOSED,closure/deregistration signal - CLOSED
EVT-0001459,KA-TUM-572106-000298,GST,GST-KA-TUM-2019-000238,RENEWAL,2021-03-14,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0000019,KA-BLRU-560085-000004,GST,GST-KA-BLRU-2021-000003,INSPECTION,2021-03-11,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000367,KA-BLRU-560076-000072,GST,GST-KA-BLRU-2020-000056,COMPLAINT,2021-03-05,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000373,KA-BLRU-560076-000072,GST,GST-KA-BLRU-2020-000056,RENEWAL,2021-02-23,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0001199,KA-BLRU-560029-000242,GST,GST-KA-BLRU-2020-000190,TAX_FILING,2021-02-14,PENDING,tax return or filing activity signal - PENDING
EVT-0000017,KA-BLRU-560085-000004,GST,GST-KA-BLRU-2021-000003,ADDRESS_UPDATE,2021-02-06,EXPIRED,address correction or amendment signal - EXPIRED
EVT-0001045,KA-BLRU-560043-000214,LABOUR,LAB-KA-BLRU-2021-000105,COMPLAINT,2021-01-19,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001194,KA-BLRU-560029-000242,BBMP,BBMP-TL-SOUT-2018-000093,COMPLAINT,2021-01-16,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000317,KA-BLRU-560058-000062,BBMP,BBMP-TL-DASA-2021-000020,TAX_FILING,2021-01-12,PENDING,tax return or filing activity signal - PENDING
EVT-0001196,KA-BLRU-560029-000242,BBMP,BBMP-TL-SOUT-2018-000093,INSPECTION,2021-01-09,NOTICE,department inspection or site verification event - NOTICE
EVT-0001195,KA-BLRU-560029-000242,GST,GST-KA-BLRU-2020-000190,INSPECTION,2021-01-06,OK,department inspection or site verification event - OK
EVT-0000348,KA-BLRU-560029-000067,UDYAM,UDYAM-KR-BLRU-2018-000038,ADDRESS_UPDATE,2020-12-11,NOTICE,address correction or amendment signal - NOTICE
EVT-0000345,KA-BLRU-560029-000067,GST,GST-KA-BLRU-2020-000053,INSPECTION,2020-12-05,NOTICE,department inspection or site verification event - NOTICE
EVT-0001193,KA-BLRU-560029-000242,GST,GST-KA-BLRU-2020-000190,TAX_FILING,2020-12-05,APPROVED,tax return or filing activity signal - APPROVED
EVT-0000943,KA-BLRR-561203-000191,LABOUR,LAB-KA-BLRR-2017-000093,INSPECTION,2020-11-23,APPROVED,department inspection or site verification event - APPROVED
EVT-0001192,KA-BLRU-560029-000242,GST,GST-KA-BLRU-2020-000190,ADDRESS_UPDATE,2020-11-14,NOTICE,address correction or amendment signal - NOTICE
EVT-0000382,KA-BLRU-560066-000075,GST,GST-KA-BLRU-2016-000058,TAX_FILING,2020-11-09,PENDING,tax return or filing activity signal - PENDING
EVT-0000368,KA-BLRU-560076-000072,FACTORY,KFBIS-FAC-BLRU-2019-000032,INSPECTION,2020-10-31,APPROVED,department inspection or site verification event - APPROVED
EVT-0000346,KA-BLRU-560029-000067,GST,GST-KA-BLRU-2020-000053,TAX_FILING,2020-10-29,APPROVED,tax return or filing activity signal - APPROVED
EVT-0000942,KA-BLRR-561203-000191,LABOUR,LAB-KA-BLRR-2017-000093,RENEWAL,2020-10-27,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0000442,KA-BLRU-560037-000086,LABOUR,LAB-KA-BLRU-2019-000040,INSPECTION,2020-10-17,NOTICE,department inspection or site verification event - NOTICE
EVT-0001198,KA-BLRU-560029-000242,GST,GST-KA-BLRU-2020-000190,RENEWAL,2020-10-15,PENDING,licence/registration renewal event captured - PENDING
EVT-0000185,KA-TUM-572101-000036,GST,GST-KA-TUM-2015-000028,TAX_FILING,2020-10-06,OK,tax return or filing activity signal - OK
EVT-0000343,KA-BLRU-560102-000066,LABOUR,LAB-KA-BLRU-2018-000033,RENEWAL,2020-10-06,PENDING,licence/registration renewal event captured - PENDING
EVT-0000344,KA-BLRU-560029-000067,UDYAM,UDYAM-KR-BLRU-2018-000038,RENEWAL,2020-10-02,PENDING,licence/registration renewal event captured - PENDING
EVT-0000349,KA-BLRU-560029-000067,GST,GST-KA-BLRU-2020-000053,COMPLAINT,2020-09-30,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000941,KA-BLRR-561203-000191,LABOUR,LAB-KA-BLRR-2017-000093,ADDRESS_UPDATE,2020-09-26,APPROVED,address correction or amendment signal - APPROVED
EVT-0000371,KA-BLRU-560076-000072,GST,GST-KA-BLRU-2020-000056,DEREGISTRATION,2020-09-10,CLOSED,closure/deregistration signal - CLOSED
EVT-0000443,KA-BLRU-560037-000086,FACTORY,KFBIS-FAC-BLRU-2017-000042,RENEWAL,2020-09-05,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0001137,KA-BLRR-562157-000230,BBMP,BBMP-TL-BENG-2019-000088,TAX_FILING,2020-08-12,OK,tax return or filing activity signal - OK
EVT-0000013,KA-BLRU-560085-000004,GST,GST-KA-BLRU-2021-000003,RENEWAL,2020-07-26,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0000341,KA-BLRU-560102-000066,SHOP,KAR-SHOP-BLRU-2017-000047,RENEWAL,2020-07-09,PENDING,licence/registration renewal event captured - PENDING
EVT-0000138,KA-BLRU-560059-000027,GST,GST-KA-BLRU-2017-000020,RENEWAL,2020-06-04,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0001197,KA-BLRU-560029-000242,GST,GST-KA-BLRU-2020-000190,ADDRESS_UPDATE,2020-05-27,APPROVED,address correction or amendment signal - APPROVED
EVT-0000315,KA-BLRU-560058-000062,BBMP,BBMP-TL-DASA-2021-000020,DEREGISTRATION,2020-04-10,CLOSED,closure/deregistration signal - CLOSED
EVT-0000591,KA-TUM-572106-000117,FACTORY,KFBIS-FAC-TUM-2015-000060,ADDRESS_UPDATE,2020-04-05,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0000370,KA-BLRU-560076-000072,FACTORY,KFBIS-FAC-BLRU-2019-000032,INSPECTION,2020-02-18,NOTICE,department inspection or site verification event - NOTICE
EVT-0000018,KA-BLRU-560085-000004,GST,GST-KA-BLRU-2021-000003,ADDRESS_UPDATE,2020-02-13,NOTICE,address correction or amendment signal - NOTICE
EVT-0001134,KA-BLRR-562157-000230,SHOP,KAR-SHOP-BLRR-2018-000151,ADDRESS_UPDATE,2019-12-30,NOTICE,address correction or amendment signal - NOTICE
EVT-0000939,KA-BLRR-561203-000191,BBMP,BBMP-TL-BENG-2015-000074,COMPLAINT,2019-09-12,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000445,KA-BLRU-560037-000086,FACTORY,KFBIS-FAC-BLRU-2017-000042,COMPLAINT,2019-09-08,NOTICE,citizen/department complaint signal - NOTICE
