source_record_id,source_system,source_system_name,entity_id_ground_truth,business_name,trade_name,owner_name_masked,address,locality,district,district_code,pin_code,ward,zone,business_type,business_category,nic_code,pollution_category,pan_hash,gstin_hash,udyam_hash,phone,email,registration_date,last_event_date,status,employee_count,turnover_band_lakh,ingested_at,data_quality_notes
UDYAM-KR-BLRU-2022-000152,UDYAM,Udyam / MSME Registry,ENT-00302,Kaveri Wear Works,Kaveri Wear Works,Managing Partner,"#12, A Sector, Rajajinagar Industrial Suburb, Bengaluru Urban, KA - 560059",Rajajinagar Industrial Suburb,Bengaluru Urban,BLRU,560059,Ward-067,West,Textile / Garments,Manufacturing,1410,Green,PAN_A130EDFFBA2977DA,,,9002391675,contact0302@examplebiz.in,2022-08-15,2024-06-01,DORMANT,25,,2025-11-28,gstin_hash
LAB-KA-MYS-2022-000148,LABOUR,Labour Department,ENT-00303,M/S Prakruthi Stores LLP,M/S Prakruthi Stores,,"#202, Plot 2nd Main, Hebbal Indl Area, Mysuru, KA - 570016",Hebbal Industrial Area,Mysuru,MYS,570016,Ward-M21,North,Logistics / Warehouse,Service,5210,Green,,GSTIN_AF6DD81B25849C26,,,,2022-08-24,2024-10-13,DORMANT,12,50-100,2026-04-30,pan_hash;phone;email
UDYAM-KR-MYS-2022-000153,UDYAM,Udyam / MSME Registry,ENT-00303,Prakruthi Stores LLP,PRAKRUTHI STORES,Managing Partner,"#202, Plot 2nd Main, Hebbal Indl Area, Mysuru, K'taka - 570016",Hebbal Industrial Area,Mysuru,MYS,570016,Ward-M21,North,Logistics / Warehouse,Service,5210,Green,PAN_5E69DCA2AC8BFFAE,,,,,2022-05-15,2023-05-24,DORMANT,12,,2026-04-06,gstin_hash;phone;email
BBMP-TL-SOUT-2019-000124,BBMP,BBMP Trade Licence,ENT-00304,Naveen Kitchen Pvt Ltd,,,"#268, D Industrial Layout, Jayanagar, Bangalore Urban, KA - 560078",Jayanagar,Bengaluru Urban,BLRU,560078,Ward-168,South,Restaurant / Cafe,Service,5610,Green,,,,,,2019-11-08,2025-01-20,DORMANT,2,0-10,2025-11-30,pan_hash;gstin_hash;phone;email
KAR-SHOP-BLRU-2025-000206,SHOP,Karnataka Shops and Commercial Establishments,ENT-00304,Naveen Kitchen Pvt Ltd,Naveen Kitchen,Partner 1,"#268, D Industrial Layout, Jayanagar, B'luru Urban, Karnataka",Jayanagar,Bengaluru Urban,BLRU,560078,Ward-168,South,Restaurant / Cafe,Service,5610,Green,,,,,,2025-01-04,2026-02-28,ACTIVE,2,0-10,2025-12-24,pan_hash;gstin_hash;phone;email
BBMP-TL-YELA-2015-000125,BBMP,BBMP Trade Licence,ENT-00305,Omkar Health Entp,Omkar Health Enterprises,Owner A,"149, D Service Road, Yelahanka, B'luru Urban, Karnataka - 560064",Yelahanka,Bengaluru Urban,BLRU,560064,Ward-004,Yelahanka,Pharmacy / Medical Retail,Retail,4772,Green,,,,9002415432,,2015-12-01,2020-02-07,CLOSED,52,,2026-03-13,pan_hash;gstin_hash;email
GST-KA-BLRU-2024-000243,GST,GST Taxpayer Registry,ENT-00305,M/S Omkar Healt Entp,OMKAR HEALTH ENTERPRISES,,"#149, D Service Road, Yelahanka, Bengaluru Urban, KA - 560064",Yelahanka,Bengaluru Urban,BLRU,560064,Ward-004,Yelahanka,Pharmacy / Medical Retail,Retail,4772,Green,PAN_4A10532E4A0D9594,,,9002415432,,2024-01-16,2024-04-17,DORMANT,52,,2025-11-28,gstin_hash;email
KAR-SHOP-BLRU-2021-000207,SHOP,Karnataka Shops and Commercial Establishments,ENT-00305,M/S Omkar Health Enterprises,Omkar Health Enterprises,Owner A,"No 149, D Service Road, Yelahanka, B'luru Urban, Karnataka - 560064",Yelahanka,Bengaluru Urban,BLRU,560064,Ward-004,Yelahanka,Pharmacy / Medical Retail,Retail,4772,Green,PAN_4A10532E4A0D9594,,UDYAM_1EC1CAF1813016C9,9002415432,,2021-10-09,2023-03-16,CLOSED,,100-500,2026-03-08,gstin_hash;email
UDYAM-KR-BLRU-2017-000154,UDYAM,Udyam / MSME Registry,ENT-00305,Omkar Health Enterprises,,Managing Partner,"#149, D Service Road, Yelahanka, Bangalore Urban, Karnataka - 560064",Yelahanka,Bengaluru Urban,BLRU,560064,Ward-004,Yelahanka,Pharmacy / Medical Retail,Retail,4772,Green,PAN_4A10532E4A0D9594,,UDYAM_1EC1CAF1813016C9,9002415432,,2017-04-18,2020-02-06,CLOSED,,,2025-11-11,gstin_hash;email
KFBIS-FAC-BLRU-2020-000133,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00306,Nandi Moulding Company,Nandi Moulding Company,Owner A,"#170, B Near Bus Stop, MG Road, Bangalore Urban, K'taka - 560001",MG Road,Bengaluru Urban,BLRU,560001,Ward-111,East,Plastic Moulding,Manufacturing,2220,Red,,GSTIN_4921394781DD0620,,,,2020-03-31,2024-11-25,DORMANT,36,100-500,2026-01-24,pan_hash;phone;email
GST-KA-BLRU-2021-000244,GST,GST Taxpayer Registry,ENT-00306,Nandi Moulding Company,Nandi Moulding Compny,Partner 1,"170, B Near Bus Stop, MG Road, Bangalore Urban, Karnataka - 560001",MG Road,Bengaluru Urban,BLRU,560001,Ward-111,East,Plastic Moulding,Manufacturing,2220,Red,PAN_B9DDF2E289A879D8,GSTIN_4921394781DD0620,,,,2021-01-25,2023-03-29,CLOSED,36,100-500,2025-12-14,phone;email
PCB/BLRU/CTO/2021/00136,KSPCB,Karnataka State Pollution Control Board,ENT-00306,Nandi Moulding Company,Nandi Mouldig Company,Owner A,"No. 170, B Near Bus Stop, MG Road, Bengaluru Urban, K'taka - 560001",MG Road,Bengaluru Urban,BLRU,560001,Ward-111,East,Plastic Moulding,Manufacturing,2220,Red,,,,,,2021-08-05,2023-08-18,DORMANT,36,100-500,2026-03-13,pan_hash;gstin_hash;phone;email
LAB-KA-BLRU-2019-000149,LABOUR,Labour Department,ENT-00306,Nandi MouldingCo,M/S Nandi Moulding Company,Owner B,"No. 170, B Near Bus Stop, MG Road, Bangalore Urban, Karnataka - 560001",MG Road,Bengaluru Urban,BLRU,560001,Ward-111,East,Plastic Moulding,Manufacturing,2220,Red,,GSTIN_4921394781DD0620,,,,2019-09-04,2023-06-18,DORMANT,36,,2026-01-27,pan_hash;phone;email
UDYAM-KR-BLRU-2023-000155,UDYAM,Udyam / MSME Registry,ENT-00306,Nandi Moulding Company,,Director Masked,"No 170, B Near Bus Stop, MG Road, Bengaluru Urban, KA - 560001",MG Road,Bengaluru Urban,BLRU,560085,Ward-111,East,Plastic Moulding,Manufacturing,2220,Red,PAN_B9DDF2E289A879D8,,,,,2023-06-05,2023-08-24,DORMANT,36,,2026-04-08,gstin_hash;phone;email;pin_drift
GST-KA-BLRU-2025-000245,GST,GST Taxpayer Registry,ENT-00307,M/S Udupi Cafe Pvt Ltd,UDUPI CAFE,Owner B,"#172, B Sector, HSR Layout, B'luru Urban, KA - 560102",HSR Layout,Bengaluru Urban,BLRU,560102,Ward-174,Bommanahalli,Restaurant / Cafe,Service,5610,Green,PAN_2E782F96A8964532,GSTIN_72EF44158266CEBF,,9002431270,,2025-04-01,2025-10-09,ACTIVE,,100-500,2025-11-30,email
PCB/BLRU/CTE/2019/00137,KSPCB,Karnataka State Pollution Control Board,ENT-00307,Udupi Cafe Pvt Ltd,M/S Udupi Cafe,Owner A,"172, B Sector, HSR Layout, B'luru Urban, Karnataka - 560102",HSR Layout,Bengaluru Urban,BLRU,560085,Ward-174,Bommanahalli,Restaurant / Cafe,Service,5610,Green,PAN_2E782F96A8964532,GSTIN_72EF44158266CEBF,,,,2019-04-14,2021-10-20,CLOSED,3,,2026-03-26,phone;email;pin_drift
LAB-KA-BLRU-2020-000150,LABOUR,Labour Department,ENT-00307,Udupi Cafe Pvt Ltd,Udupi Cafe,Owner A,"#172, B Sector, HSR Layout, Bengaluru Urban, KA - 560102",HSR Layout,Bengaluru Urban,BLRU,560102,Ward-174,Bommanahalli,Restaurant / Cafe,Service,5610,Green,PAN_2E782F96A8964532,GSTIN_72EF44158266CEBF,,9002431270,,2020-08-06,2025-09-14,ACTIVE,3,100-500,2025-12-16,email
KAR-SHOP-BLRU-2025-000208,SHOP,Karnataka Shops and Commercial Establishments,ENT-00307,M/S Udupi Cafe Pvt Ltd,Udupi Cafe,Partner 1,"No. 172, B Sector, HSR Layout, B'luru Urban, Karnataka - 560102",HSR Layout,Bengaluru Urban,BLRU,560102,Ward-174,Bommanahalli,Restaurant / Cafe,Service,5610,Green,PAN_2E782F96A8964532,,,,,2025-02-04,2026-04-14,ACTIVE,3,100-500,2026-04-05,gstin_hash;phone;email
UDYAM-KR-BLRU-2016-000156,UDYAM,Udyam / MSME Registry,ENT-00307,Udupi Cafe Pvt Ltd,Udupi Cafe,,"#172, B Sector, HSR Layout, B'luru Urban, Karnataka",HSR Layout,Bengaluru Urban,BLRU,560102,Ward-174,Bommanahalli,Restaurant / Cafe,Service,5610,Green,PAN_2E782F96A8964532,,,9002431270,,2016-05-08,2026-03-19,ACTIVE,,100-500,2026-01-17,gstin_hash;email
GST-KA-BLRU-2020-000246,GST,GST Taxpayer Registry,ENT-00308,Sree Mold Traders,Sree Mold Traders,,"No 17, 1st Crs, Peenya Industrial Estate, B'luru Urban, K'taka - 560058",Peenya Industrial Area,Bengaluru Urban,BLRU,560058,Ward-038,Dasarahalli,Plastic Moulding,Manufacturing,2220,Red,PAN_153B70075AA2AC57,,UDYAM_B221B6FE7D58102E,,contact0308@examplebiz.in,2020-08-03,2023-07-13,DORMANT,2,50-100,2026-01-16,gstin_hash;phone
KAR-SHOP-BLRU-2024-000209,SHOP,Karnataka Shops and Commercial Establishments,ENT-00308,M/S Sree Mold Traders,Sree Mold Traders,,"#17, 1st Cross, Peenya Industrial Area, Bengaluru Urban, KA - 560058",Peenya Industrial Area,Bengaluru Urban,BLRU,560001,Ward-038,Dasarahalli,Plastic Moulding,Manufacturing,2220,Red,,,,9002439189,,2024-08-04,2025-05-08,ACTIVE,2,50-100,2026-01-22,pan_hash;gstin_hash;email;pin_drift
KFBIS-FAC-MYS-2016-000134,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00309,Harsha Pvt. Ltd.,Harsha,Managing Partner,"#220, Extension, Hebbal Industrial Estate, Mysuru, K'taka - 570016",Hebbal Industrial Area,Mysuru,MYS,570016,Ward-M21,North,Chemical Blending,Manufacturing,2029,Red,,,UDYAM_6996CA02A3BC8B36,,,2016-10-09,2023-07-15,DORMANT,,,2025-11-16,pan_hash;gstin_hash;phone;email
GST-KA-MYS-2023-000247,GST,GST Taxpayer Registry,ENT-00309,HARSHA PVT LTD,HARSHA,Director Masked,"220, Extension, Hebbal Industrial Area, Mysuru, KA - 570016",Hebbal Industrial Area,Mysuru,MYS,570016,Ward-M21,North,Chemical Blending,Manufacturing,2029,Red,,,,,,2023-07-01,2025-12-06,ACTIVE,18,,2025-11-11,pan_hash;gstin_hash;phone;email
PCB/MYS/CTE/2017/00138,KSPCB,Karnataka State Pollution Control Board,ENT-00309,Harsha Pvt Ltd,Harsha,Owner B,"No. 220, Extension, Hebbal Industrial Area, Mysuru, KA",Hebbal Industrial Area,Mysuru,MYS,570016,Ward-M21,North,Chemical Blending,Manufacturing,2029,Red,,,,9002447108,,2017-02-06,2017-10-11,CLOSED,18,,2026-04-15,pan_hash;gstin_hash;email
KFBIS-FAC-TUM-2021-000135,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00310,M/S Sree Tech Associates,M/S Sree Tech Associates,,"No. 285, B Industrial Layout, Antharasanahalli Industrial Estate, Tumakuru, K'taka - 572106",Antharasanahalli Industrial Area,Tumakuru,TUM,572106,Ward-T12,Tumakuru,Electronics Assembly,Manufacturing,2610,Orange,PAN_D6C3B96359D24C06,,,,,2021-12-30,2026-04-05,ACTIVE,,,2026-04-28,gstin_hash;phone;email
GST-KA-TUM-2024-000248,GST,GST Taxpayer Registry,ENT-00310,Sree Tech Associates,Sree Tech Associates,Partner 1,"#285, B Industrial Layout, Antharasanahalli Industrial Area, Tumakuru, K'taka - 572106",Antharasanahalli Industrial Area,Tumakuru,TUM,572106,Ward-T12,Tumakuru,Electronics Assembly,Manufacturing,2610,Orange,PAN_D6C3B96359D24C06,GSTIN_1834EBFC01E359A0,,,,2024-03-19,2024-05-11,DORMANT,10,,2026-02-05,phone;email
PCB/TUM/CTO/2021/00139,KSPCB,Karnataka State Pollution Control Board,ENT-00310,M/S Sree Tech Associates,,Owner A,"No. 285, B Industrial Layout, Antharasanahalli Indl Area, Tumakuru, K'taka - 572106",Antharasanahalli Industrial Area,Tumakuru,TUM,572106,Ward-T12,Tumakuru,Electronics Assembly,Manufacturing,2610,Orange,,,,,,2021-12-15,2024-01-06,DORMANT,,,2026-04-07,pan_hash;gstin_hash;phone;email
LAB-KA-TUM-2021-000151,LABOUR,Labour Department,ENT-00310,Sree Tech Associates,,Owner A,"#285, B Industrial Layout, Antharasanahalli Indl Area, Tumakuru, K'taka - 572106",Antharasanahalli Industrial Area,Tumakuru,TUM,572106,Ward-T12,Tumakuru,Electronics Assembly,Manufacturing,2610,Orange,,,,,,2021-03-02,2021-12-06,CLOSED,10,,2025-11-06,pan_hash;gstin_hash;phone;email
BBMP-TL-MAHA-2018-000126,BBMP,BBMP Trade Licence,ENT-00311,Bangalore Industries LLP,,Managing Partner,"104, D Extension, Whitefield Main Road, B'luru Urban, Karnataka - 560066",Whitefield Main Road,Bengaluru Urban,BLRU,560066,Ward-083,Mahadevapura,Machine Tools,Manufacturing,2819,Orange,PAN_776AB1C211DDC571,GSTIN_707D68C23B8283C4,,9002462946,,2018-09-25,2021-11-05,CLOSED,36,10-25,2026-01-24,email
KFBIS-FAC-BLRU-2015-000136,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00311,Bangalore Industries LLP,Bangalore Inds,Owner A,"No. 104, D Extension, Whitefield Main Rd, Bangalore Urban, KA - 560066",Whitefield Main Road,Bengaluru Urban,BLRU,560066,Ward-083,Mahadevapura,Machine Tools,Manufacturing,2819,Orange,PAN_776AB1C211DDC571,,,,contact0311@examplebiz.in,2015-04-01,2025-11-07,ACTIVE,,10-25,2026-01-25,gstin_hash;phone
GST-KA-BLRU-2017-000249,GST,GST Taxpayer Registry,ENT-00311,BANGALORE INDUSTRIES LLP,BANGALORE INDS,,"No. 104, D Extension, Whitefield Mn Rd, B'luru Urban, K'taka - 560066",Whitefield Main Road,Bengaluru Urban,BLRU,560066,Ward-083,Mahadevapura,Machine Tools,Manufacturing,2819,Orange,PAN_776AB1C211DDC571,GSTIN_707D68C23B8283C4,,9002462946,,2017-12-16,2019-03-22,CLOSED,36,10-25,2026-03-31,email
PCB/BLRU/CTE/2023/00140,KSPCB,Karnataka State Pollution Control Board,ENT-00311,M/S Bangalore Industries LLP,Bangalore Industries,Partner 1,"#104, D Extension, Whitefield Mn Rd, Bengaluru Urban, Karnataka - 560066",Whitefield Main Road,Bengaluru Urban,BLRU,560066,Ward-083,Mahadevapura,Machine Tools,Manufacturing,2819,Orange,,,,9002462946,,2023-12-07,2024-05-03,DORMANT,36,,2026-03-13,pan_hash;gstin_hash;email
UDYAM-KR-BLRU-2018-000157,UDYAM,Udyam / MSME Registry,ENT-00311,Bangalore Inds LLP,Bangalore Industries,Director Masked,"No 104, D Extension, Whitefield Main Road, Bengaluru Urban, KA",Whitefield Main Road,Bengaluru Urban,BLRU,560066,Ward-083,Mahadevapura,Machine Tools,Manufacturing,2819,Orange,,GSTIN_707D68C23B8283C4,,,,2018-10-08,2024-05-04,DORMANT,36,,2026-01-24,pan_hash;phone;email
BBMP-TL-WEST-2017-000127,BBMP,BBMP Trade Licence,ENT-00312,Naveen Printers Solutions,Naveen Printers Solutions,Owner B,"No 69, Extension, Rajajinagar Industrial Suburb, Bengaluru Urban, KA - 560059",Rajajinagar Industrial Suburb,Bengaluru Urban,BLRU,560059,Ward-067,West,Printing / Packaging,Manufacturing,1811,Orange,,,,9002470865,,2017-01-19,2019-07-16,CLOSED,,25-50,2026-01-30,pan_hash;gstin_hash;email
PCB/BLRU/CTE/2017/00141,KSPCB,Karnataka State Pollution Control Board,ENT-00312,Naveen Printers Solutions,,,"No. 69, Extension, Rajajinagar Industrial Suburb, Bangalore Urban, KA - 560059",Rajajinagar Industrial Suburb,Bengaluru Urban,BLRU,560059,Ward-067,West,Printing / Packaging,Manufacturing,1811,Orange,,,,9002470865,,2017-07-15,2024-01-13,DORMANT,52,25-50,2026-04-30,pan_hash;gstin_hash;email
LAB-KA-BLRU-2023-000152,LABOUR,Labour Department,ENT-00312,Naveen Printers Solutions,Naveen rinters Solutions,Owner A,"69, Extension, Rajajinagar Industrial Suburb, Bengaluru Urban, K'taka - 560059",Rajajinagar Industrial Suburb,Bengaluru Urban,BLRU,560059,Ward-067,West,Printing / Packaging,Manufacturing,1811,Orange,,,,9002470865,,2023-02-23,2023-08-25,DORMANT,52,,2026-02-05,pan_hash;gstin_hash;email
KAR-SHOP-BLRU-2016-000210,SHOP,Karnataka Shops and Commercial Establishments,ENT-00312,Naveen Printers Solutions,Naveen Printers Solutions,Director Masked,"69, Extension, Rajajinagar Industrial Suburb, B'luru Urban, K'taka",Rajajinagar Industrial Suburb,Bengaluru Urban,BLRU,560059,Ward-067,West,Printing / Packaging,Manufacturing,1811,Orange,,,,9002470865,,2016-03-20,2017-02-07,CLOSED,52,25-50,2026-01-14,pan_hash;gstin_hash;email
BBMP-TL-SOUT-2024-000128,BBMP,BBMP Trade Licence,ENT-00313,M/S Nandi Foods Industries,M/S Nandi Foods Industries,Partner 1,"#60, C Sector, Nanjangud Road, Mysuru, Karnataka - 570018",Nanjangud Road,Mysuru,MYS,570018,Ward-M32,South,Food Processing,Manufacturing,1030,Orange,,,,9002478784,contact0313@examplebiz.in,2024-11-24,2025-04-24,DORMANT,12,100-500,2025-11-10,pan_hash;gstin_hash
KFBIS-FAC-MYS-2015-000137,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00313,Nandi Foods Inustries,,,"No. 60, C Sector, Nanjangud Road, Mysuru, K'taka - 570018",Nanjangud Road,Mysuru,MYS,570018,Ward-M32,South,Food Processing,Manufacturing,1030,Orange,,,,,contact0313@examplebiz.in,2015-06-08,2023-03-31,CLOSED,12,,2025-11-25,pan_hash;gstin_hash;phone
LAB-KA-BLRU-2025-000153,LABOUR,Labour Department,ENT-00314,Srinidhi Labels Company,Srinidhi Labels Company,Director Masked,"#72, C 2nd Main, Koramangala, Bangalore Urban, K'taka - 560034",Koramangala,Bengaluru Urban,BLRU,560034,Ward-151,South-East,Printing / Packaging,Manufacturing,1811,Orange,,,,,,2025-05-26,2026-01-17,ACTIVE,52,,2025-11-28,pan_hash;gstin_hash;phone;email
KAR-SHOP-BLRU-2023-000211,SHOP,Karnataka Shops and Commercial Establishments,ENT-00314,M/S Srinidhi Labels Company,M/S Srinidhi Labels Company,Owner A,"No. 72, C 2nd Main, Koramangala, B'luru Urban, Karnataka",Koramangala,Bengaluru Urban,BLRU,560034,Ward-151,South-East,Printing / Packaging,Manufacturing,1811,Orange,,,,,,2023-06-14,2025-11-04,ACTIVE,52,,2025-12-02,pan_hash;gstin_hash;phone;email
UDYAM-KR-BLRU-2019-000158,UDYAM,Udyam / MSME Registry,ENT-00314,M/S Srinidhi Labels Company,SRINIDHI LABELS CO,Director Masked,"#72, C 2nd Main, Koramangala, Bangalore Urban, Karnataka - 560034",Koramangala,Bengaluru Urban,BLRU,560034,Ward-151,South-East,Printing / Packaging,Manufacturing,1811,Orange,,,UDYAM_D0DAF0B98B0FF983,,,2019-04-22,2024-10-21,DORMANT,52,500+,2026-02-21,pan_hash;gstin_hash;phone;email
KFBIS-FAC-BLRU-2025-000138,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00315,Kaveri Coatings Solutions,,Director Masked,"No 257, A Main Rd, Yelahanka, Bangalore Urban, KA - 560064",Yelahanka,Bengaluru Urban,BLRU,560064,Ward-004,Yelahanka,Chemical Blending,Manufacturing,2029,Red,,,,9002494622,,2025-04-23,2026-01-17,ACTIVE,,,2026-01-27,pan_hash;gstin_hash;email
GST-KA-BLRU-2019-000250,GST,GST Taxpayer Registry,ENT-00315,Kaveri Coatings Solutions,Kaveri Coatings Solutions,,"257, A Mn Rd, Yelahanka, Bangalore Urban, KA - 560064",Yelahanka,Bengaluru Urban,BLRU,560064,Ward-004,Yelahanka,Chemical Blending,Manufacturing,2029,Red,PAN_C652EA3CE99C21E7,,,9002494622,,2019-08-03,2022-01-23,CLOSED,4,,2026-03-14,gstin_hash;email
PCB/BLRU/CTE/2020/00142,KSPCB,Karnataka State Pollution Control Board,ENT-00315,Kaveri Coatings Solutions,M/S Kaveri Coatings Solutions,Partner 1,"No. 257, A Main Rd, Yelahanka, Bangalore Urban, Karnataka - 560064",Yelahanka,Bengaluru Urban,BLRU,560064,Ward-004,Yelahanka,Chemical Blending,Manufacturing,2029,Red,PAN_C652EA3CE99C21E7,,,9002494622,,2020-01-08,2025-01-18,DORMANT,4,,2025-11-07,gstin_hash;email
LAB-KA-BLRU-2018-000154,LABOUR,Labour Department,ENT-00315,Kaveri Coatings Solutions,,Owner A,"No. 257, A Main Road, Yelahanka, Bengaluru Urban, KA - 560064",Yelahanka,Bengaluru Urban,BLRU,560064,Ward-004,Yelahanka,Chemical Blending,Manufacturing,2029,Red,,,,,,2018-04-25,2022-07-26,CLOSED,4,10-25,2026-04-18,pan_hash;gstin_hash;phone;email
UDYAM-KR-BLRU-2021-000159,UDYAM,Udyam / MSME Registry,ENT-00315,Kaveri Catings Solutions,Kaveri Coatings Solutions,Partner 1,"No 257, A Main Rd, Yelahanka, Bengaluru Urban, KA - 560064",Yelahanka,Bengaluru Urban,BLRU,560064,Ward-004,Yelahanka,Chemical Blending,Manufacturing,2029,Red,PAN_C652EA3CE99C21E7,,,,,2021-06-10,2024-08-22,DORMANT,,,2025-12-08,gstin_hash;phone;email
KFBIS-FAC-BLRU-2017-000139,FACTORY,"Factories, Boilers, Industrial Safety and Health",ENT-00316,Ganesh Coatings LLP,Ganesh Coatings,Director Masked,"159, Behind Metro, Koramangala, B'luru Urban, Karnataka - 560034",Koramangala,Bengaluru Urban,BLRU,560034,Ward-151,South-East,Chemical Blending,Manufacturing,2029,Red,,,,,,2017-11-26,2018-05-14,CLOSED,85,50-100,2025-11-26,pan_hash;gstin_hash;phone;email
PCB/BLRU/CTO/2023/00143,KSPCB,Karnataka State Pollution Control Board,ENT-00316,M/S Ganesh Coatings LLP,,Owner B,"No. 159, Behind Metro, Koramangala, B'luru Urban, KA - 560034",Koramangala,Bengaluru Urban,BLRU,560034,Ward-151,South-East,Chemical Blending,Manufacturing,2029,Red,,GSTIN_6F5F5BAF440289E8,,,contact0316@examplebiz.in,2023-06-01,2025-02-12,DORMANT,,,2025-11-27,pan_hash;phone
LAB-KA-BLRU-2023-000155,LABOUR,Labour Department,ENT-00316,Ganesh Coatings LLP,Ganesh Coatings,Owner A,"#159, Behind Metro, Koramangala, Bengaluru Urban, KA - 560034",Koramangala,Bengaluru Urban,BLRU,560034,Ward-151,South-East,Chemical Blending,Manufacturing,2029,Red,,,,,,2023-06-26,2026-02-21,ACTIVE,85,,2025-12-27,pan_hash;gstin_hash;phone;email
PCB/BLRU/CTO/2016/00144,KSPCB,Karnataka State Pollution Control Board,ENT-00317,Nisarga Labels Pvt Ltd,,Owner B,"#288, Plot Main Road, Whitefield, B'luru Urban, K'taka - 560037",Whitefield,Bengaluru Urban,BLRU,560037,Ward-085,Mahadevapura,Printing / Packaging,Manufacturing,1811,Orange,,,,,,2016-08-11,2024-08-03,DORMANT,10,500+,2026-02-02,pan_hash;gstin_hash;phone;email
LAB-KA-BLRU-2021-000156,LABOUR,Labour Department,ENT-00317,Nisarga Labels Pvt Ltd,,Managing Partner,"No. 288, Plot Main Road, Whitefield, Bengaluru Urban, KA - 560037",Whitefield,Bengaluru Urban,BLRU,560037,Ward-085,Mahadevapura,Printing / Packaging,Manufacturing,1811,Orange,,,,9002510460,contact0317@examplebiz.in,2021-09-22,2023-10-09,DORMANT,10,500+,2026-02-21,pan_hash;gstin_hash
KAR-SHOP-BLRU-2022-000212,SHOP,Karnataka Shops and Commercial Establishments,ENT-00317,Nisarga Labels Pvt. Ltd.,M/S Nisarga Labels,Owner A,"#288, Plot Mn Rd, Whitefield, B'luru Urban, KA - 560037",Whitefield,Bengaluru Urban,BLRU,560037,Ward-085,Mahadevapura,Printing / Packaging,Manufacturing,1811,Orange,,,,9002510460,,2022-05-18,2024-08-10,DORMANT,,500+,2026-04-04,pan_hash;gstin_hash;email
UDYAM-KR-BLRU-2020-000160,UDYAM,Udyam / MSME Registry,ENT-00317,M/S Nisarga Labels Pvt Ltd,Nisarga Labels,Owner B,"No. 288, Plot Main Rd, Whitefield, Bengaluru Urban, Karnataka - 560037",Whitefield,Bengaluru Urban,BLRU,560037,Ward-085,Mahadevapura,Printing / Packaging,Manufacturing,1811,Orange,,,UDYAM_BBCE0D85DF593C6D,9002510460,,2020-06-17,2022-12-12,CLOSED,10,,2026-01-18,pan_hash;gstin_hash;email
GST-KA-MYS-2024-000251,GST,GST Taxpayer Registry,ENT-00318,Lakshm LLP,M/S Lakshmi,Managing Partner,"No 177, C Service Road, Hebbal Indl Area, Mysuru, K'taka - 570016",Hebbal Industrial Area,Mysuru,MYS,570016,Ward-M21,North,Logistics / Warehouse,Service,5210,Green,PAN_92FF94FCE953FC3F,GSTIN_F7F9AE04985405E5,,,contact0318@examplebiz.in,2024-06-21,2025-11-09,ACTIVE,52,25-50,2026-01-31,phone
KAR-SHOP-MYS-2024-000213,SHOP,Karnataka Shops and Commercial Establishments,ENT-00318,Lakshmi LLP,Lakshmi,Managing Partner,"177, C Service Road, Hebbal Indl Area, Mysuru, Karnataka - 570016",Hebbal Industrial Area,Mysuru,MYS,570016,Ward-M21,North,Logistics / Warehouse,Service,5210,Green,PAN_92FF94FCE953FC3F,,,9002518379,,2024-03-21,2025-11-14,ACTIVE,52,25-50,2025-11-25,gstin_hash;email
UDYAM-KR-MYS-2018-000161,UDYAM,Udyam / MSME Registry,ENT-00318,Lakshmi LLP,,Owner A,"#177, C Service Road, Hebbal Industrial Estate, Mysuru, K'taka - 570016",Hebbal Industrial Area,Mysuru,MYS,570016,Ward-M21,North,Logistics / Warehouse,Service,5210,Green,PAN_92FF94FCE953FC3F,,,9002518379,contact0318@examplebiz.in,2018-08-11,2020-04-29,CLOSED,52,,2026-04-22,gstin_hash
