source_record_id,source_system,business_name_raw,business_name_normalized,address_raw,address_normalized,district,pin_code,business_type,business_category,pan_hash_present,gstin_hash_present,phone_present,blocking_key_pin_category,blocking_key_pin_name4,status,last_event_date,entity_id_ground_truth
UDYAM-KR-BLRU-2017-000127,UDYAM,VIJAYA INDUSTRIES WORKS,VIJAYA INDUSTRIES WORKS,"No. 15, Shed 3rd Phase, Jayanagar, Bengaluru Urban, K'taka - 560078",NO 15 SHED 3RD PHASE JAYANAGAR BANGALORE URBAN K TAKA 560078,Bengaluru Urban,560078,Machine Tools,Manufacturing,True,False,False,560078::Manufacturing,560078::VIJA,CLOSED,2021-03-07,ENT-00258
BBMP-TL-SOUT-2015-000102,BBMP,Veda Logistics Works,VEDA LOGISTICS WORKS,"No 252, B 3rd Phase, Bannerghatta Road, Bangalore Urban, Karnataka - 560076",NO 252 B 3RD PHASE BANNERGHATTA RD BANGALORE URBAN KARNATAKA 560076,Bengaluru Urban,560076,Logistics / Warehouse,Service,True,False,False,560076::Service,560076::VEDA,ACTIVE,2025-12-12,ENT-00259
LAB-KA-BLRU-2018-000127,LABOUR,Veda Logistics Works,VEDA LOGISTICS WORKS,"#252, B 3rd Phase, Bannerghatta Road, B'luru Urban, KA - 560076",252 B 3RD PHASE BANNERGHATTA RD B LURU URBAN KA 560076,Bengaluru Urban,560076,Logistics / Warehouse,Service,False,False,False,560076::Service,560076::VEDA,CLOSED,2020-07-28,ENT-00259
KAR-SHOP-BLRU-2016-000171,SHOP,Veda Logistics Works,VEDA LOGISTICS WORKS,"No. 252, B 3rd Phase, Bannerghatta Road, B'luru Urban, Karnataka - 560076",NO 252 B 3RD PHASE BANNERGHATTA RD B LURU URBAN KARNATAKA 560076,Bengaluru Urban,560076,Logistics / Warehouse,Service,False,True,False,560076::Service,560076::VEDA,DORMANT,2024-09-11,ENT-00259
GST-KA-BLRU-2019-000205,GST,Siddhi Packaging Enterprises,SIDDHI PACKAGING ENTERPRISES,"No 180, Plot Main Rd, Whitefield Main Rd, B'luru Urban, KA - 560066",NO 180 PLOT MN RD WHITEFIELD MN RD B LURU URBAN KA 560066,Bengaluru Urban,560066,Printing / Packaging,Manufacturing,False,False,False,560066::Manufacturing,560066::SIDD,CLOSED,2022-05-07,ENT-00260
PCB/BLRU/CTE/2025/00114,KSPCB,Siddhi Packaging Entp,SIDDHI PACKAGING ENTP,"No 180, Plot Main Rd, Whitefield Main Rd, Bangalore Urban, Karnataka - 560066",NO 180 PLOT MN RD WHITEFIELD MN RD BANGALORE URBAN KARNATAKA 560066,Bengaluru Urban,560066,Printing / Packaging,Manufacturing,False,False,False,560066::Manufacturing,560066::SIDD,ACTIVE,2026-01-21,ENT-00260
KAR-SHOP-BLRU-2018-000172,SHOP,M/S Siddhi Packaging Enterprises,SIDDHI PACKAGING ENTERPRISES,"#180, Plot Main Rd, Whitefield Main Rd, Bengaluru Urban, KA - 560066",180 PLOT MN RD WHITEFIELD MN RD BANGALORE URBAN KA 560066,Bengaluru Urban,560066,Printing / Packaging,Manufacturing,False,False,True,560066::Manufacturing,560066::SIDD,CLOSED,2022-09-13,ENT-00260
KFBIS-FAC-BLRU-2024-000117,FACTORY,Veda Print Enterprises,VEDA PRINT ENTERPRISES,"4, B Near Bus Stop, BTM Layout, Bengaluru Urban, K'taka - 560029",4 B NEAR BUS STOP BTM LAYOUT BANGALORE URBAN K TAKA 560029,Bengaluru Urban,560029,Printing / Packaging,Manufacturing,False,True,False,560029::Manufacturing,560029::VEDA,ACTIVE,2025-07-13,ENT-00261
GST-KA-BLRU-2018-000206,GST,M/S Veda Print Enterprises,VEDA PRINT ENTERPRISES,"No 4, B Near Bus Stop, BTM Layout, Bengaluru Urban, Karnataka - 560029",NO 4 B NEAR BUS STOP BTM LAYOUT BANGALORE URBAN KARNATAKA 560029,Bengaluru Urban,560029,Printing / Packaging,Manufacturing,True,True,False,560029::Manufacturing,560029::VEDA,CLOSED,2021-07-03,ENT-00261
PCB/BLRU/CTO/2021/00115,KSPCB,M/S Veda Print Entp,VEDA PRINT ENTP,"No 4, B Near Bus Stop, BTM Layout, Bangalore Urban, KA - 560029",NO 4 B NEAR BUS STOP BTM LAYOUT BANGALORE URBAN KA 560029,Bengaluru Urban,560029,Printing / Packaging,Manufacturing,False,True,False,560029::Manufacturing,560029::VEDA,ACTIVE,2026-01-25,ENT-00261
KAR-SHOP-BLRU-2023-000173,SHOP,Veda Print Enterprises,VEDA PRINT ENTERPRISES,"No. 4, B Near Bus Stop, BTM Layout, B'luru Urban, K'taka - 560029",NO 4 B NEAR BUS STOP BTM LAYOUT B LURU URBAN K TAKA 560029,Bengaluru Urban,560001,Printing / Packaging,Manufacturing,False,False,False,560001::Manufacturing,560001::VEDA,DORMANT,2024-03-30,ENT-00261
UDYAM-KR-BLRU-2015-000128,UDYAM,Veda Print Enterprises,VEDA PRINT ENTERPRISES,"4, B Near Bus Stop, BTM Layout, Bengaluru Urban, Karnataka - 560029",4 B NEAR BUS STOP BTM LAYOUT BANGALORE URBAN KARNATAKA 560029,Bengaluru Urban,560029,Printing / Packaging,Manufacturing,True,True,False,560029::Manufacturing,560029::VEDA,CLOSED,2017-06-26,ENT-00261
BBMP-TL-BENG-2020-000103,BBMP,Meghana Spices LLP,MEGHANA SPICES,"#102, Industrial Layout, Hoskote, Bangalore Rural, Karnataka - 562114",102 IND LAYOUT HOSKOTE BANGALORE RURAL KARNATAKA 562114,Bengaluru Rural,562114,Food Processing,Manufacturing,False,False,True,562114::Manufacturing,562114::MEGH,DORMANT,2023-12-31,ENT-00262
PCB/BLRR/CTE/2019/00116,KSPCB,Meghana Spices LLP,MEGHANA SPICES,"No. 102, Industrial Layout, Hoskote, Bangalore Rural, Karnataka - 562114",NO 102 IND LAYOUT HOSKOTE BANGALORE RURAL KARNATAKA 562114,Bengaluru Rural,562114,Food Processing,Manufacturing,False,False,True,562114::Manufacturing,562114::MEGH,CLOSED,2026-02-02,ENT-00262
KAR-SHOP-BLRR-2019-000174,SHOP,Meghana Spices LLP,MEGHANA SPICES,"No 102, Industrial Layout, Hoskote, Bangalore Rural, KA",NO 102 IND LAYOUT HOSKOTE BANGALORE RURAL KA,Bengaluru Rural,562114,Food Processing,Manufacturing,False,False,True,562114::Manufacturing,562114::MEGH,DORMANT,2023-11-15,ENT-00262
UDYAM-KR-BLRR-2015-000129,UDYAM,M/S Meghana Spices LLP,MEGHANA SPICES,"#102, Industrial Layout, Hoskote, Bangalore Rural, KA - 562114",102 IND LAYOUT HOSKOTE BANGALORE RURAL KA 562114,Bengaluru Rural,562114,Food Processing,Manufacturing,False,False,True,562114::Manufacturing,562114::MEGH,ACTIVE,2026-02-25,ENT-00262
KFBIS-FAC-MYS-2017-000118,FACTORY,M/S Aditya Polymers Associates,ADITYA POLYMERS ASSOCIATES,"#95, Plot Main Rd, Devaraja Mohalla, Mysuru, Karnataka - 570001",95 PLOT MN RD DEVARAJA MOHALLA MYSURU KARNATAKA 570001,Mysuru,570001,Plastic Moulding,Manufacturing,False,True,True,570001::Manufacturing,570001::ADIT,CLOSED,2022-06-25,ENT-00263
GST-KA-MYS-2021-000207,GST,Aditya Polymers Associates,ADITYA POLYMERS ASSOCIATES,"No 95, Plot Main Road, Devaraja Mohalla, Mysuru, K'taka - 570001",NO 95 PLOT MN RD DEVARAJA MOHALLA MYSURU K TAKA 570001,Mysuru,570001,Plastic Moulding,Manufacturing,True,True,True,570001::Manufacturing,570001::ADIT,ACTIVE,2026-02-28,ENT-00263
PCB/MYS/CTE/2018/00117,KSPCB,M/S Aditya Polymers Associates,ADITYA POLYMERS ASSOCIATES,"95, Plot Main Road, Devaraja Mohalla, Mysuru, KA - 570001",95 PLOT MN RD DEVARAJA MOHALLA MYSURU KA 570001,Mysuru,570001,Plastic Moulding,Manufacturing,False,False,False,570001::Manufacturing,570001::ADIT,CLOSED,2019-02-19,ENT-00263
LAB-KA-MYS-2020-000128,LABOUR,Aditya Polymers Associates,ADITYA POLYMERS ASSOCIATES,"#95, Plot Main Road, Devaraja Mohalla, Mysuru, KA - 570001",95 PLOT MN RD DEVARAJA MOHALLA MYSURU KA 570001,Mysuru,570001,Plastic Moulding,Manufacturing,True,True,False,570001::Manufacturing,570001::ADIT,DORMANT,2024-03-15,ENT-00263
KAR-SHOP-MYS-2023-000175,SHOP,Aditya Polymers Associates,ADITYA POLYMERS ASSOCIATES,"95, Plot Main Road, Devaraja Mohalla, Mysuru, KA - 570001",95 PLOT MN RD DEVARAJA MOHALLA MYSURU KA 570001,Mysuru,570001,Plastic Moulding,Manufacturing,True,False,True,570001::Manufacturing,570001::ADIT,DORMANT,2024-12-03,ENT-00263
KFBIS-FAC-BLRU-2016-000119,FACTORY,M/S Veda Coatings Solutions,VEDA COATINGS SOLUTIONS,"22, D 2nd Main, Whitefield Main Road, Bangalore Urban, KA - 560066",22 D 2ND MN WHITEFIELD MN RD BANGALORE URBAN KA 560066,Bengaluru Urban,560066,Chemical Blending,Manufacturing,False,False,True,560066::Manufacturing,560066::VEDA,CLOSED,2017-03-12,ENT-00264
GST-KA-BLRU-2017-000208,GST,Veda Coatings Solutions,VEDA COATINGS SOLUTIONS,"22, D 2nd Main, Whitefield Main Road, Bengaluru Urban, Karnataka - 560066",22 D 2ND MN WHITEFIELD MN RD BANGALORE URBAN KARNATAKA 560066,Bengaluru Urban,560066,Chemical Blending,Manufacturing,True,False,False,560066::Manufacturing,560066::VEDA,ACTIVE,2026-03-16,ENT-00264
PCB/BLRU/CTO/2022/00118,KSPCB,Veda Coatings Solutions,VEDA COATINGS SOLUTIONS,"No. 22, D 2nd Main, Whitefield Mn Rd, B'luru Urban, KA - 560066",NO 22 D 2ND MN WHITEFIELD MN RD B LURU URBAN KA 560066,Bengaluru Urban,560066,Chemical Blending,Manufacturing,True,False,True,560066::Manufacturing,560066::VEDA,DORMANT,2023-08-03,ENT-00264
UDYAM-KR-BLRU-2018-000130,UDYAM,M/S Veda Coatings Solutions,VEDA COATINGS SOLUTIONS,"#22, D 2nd Main, Whitefield Main Rd, B'luru Urban, KA - 560066",22 D 2ND MN WHITEFIELD MN RD B LURU URBAN KA 560066,Bengaluru Urban,560066,Chemical Blending,Manufacturing,False,False,False,560066::Manufacturing,560066::VEDA,CLOSED,2021-12-02,ENT-00264
BBMP-TL-BENG-2016-000104,BBMP,M/S Sharma Textiles Pvt Ltd,SHARMA TEXTILES,"No 67, D Industrial Layout, Hoskote, Bengaluru Rural, KA - 562114",NO 67 D IND LAYOUT HOSKOTE BANGALORE RURAL KA 562114,Bengaluru Rural,562114,Textile / Garments,Manufacturing,False,False,False,562114::Manufacturing,562114::SHAR,CLOSED,2023-04-03,ENT-00265
LAB-KA-BLRR-2019-000129,LABOUR,Sharma Textiles Pvt Ltd,SHARMA TEXTILES,"#67, D Industrial Layout, Hoskote, Bengaluru Rural, K'taka - 562114",67 D IND LAYOUT HOSKOTE BANGALORE RURAL K TAKA 562114,Bengaluru Rural,562114,Textile / Garments,Manufacturing,False,False,False,562114::Manufacturing,562114::SHAR,CLOSED,2022-08-27,ENT-00265
BBMP-TL-BOMM-2022-000105,BBMP,Sree Print Co,SREE PRINT,"No. 106, A Behind Metro, HSR Layout, Bengaluru Urban, Karnataka - 560102",NO 106 A BEHIND METRO HSR LAYOUT BANGALORE URBAN KARNATAKA 560102,Bengaluru Urban,560102,Printing / Packaging,Manufacturing,True,False,True,560102::Manufacturing,560102::SREE,ACTIVE,2025-07-05,ENT-00266
KFBIS-FAC-BLRU-2021-000120,FACTORY,Sree Prin Co,SREE PRIN,"#106, A Behind Metro, HSR Layout, Bangalore Urban, Karnataka - 560102",106 A BEHIND METRO HSR LAYOUT BANGALORE URBAN KARNATAKA 560102,Bengaluru Urban,560102,Printing / Packaging,Manufacturing,True,False,False,560102::Manufacturing,560102::SREE,CLOSED,2021-10-20,ENT-00266
GST-KA-BLRU-2015-000209,GST,M/S Sree Print Co,SREE PRINT,"No. 106, A Behind Metro, HSR Layout, Bengaluru Urban, Karnataka - 560102",NO 106 A BEHIND METRO HSR LAYOUT BANGALORE URBAN KARNATAKA 560102,Bengaluru Urban,560102,Printing / Packaging,Manufacturing,True,False,True,560102::Manufacturing,560102::SREE,CLOSED,2016-12-19,ENT-00266
PCB/BLRU/CTE/2022/00119,KSPCB,M/S Sree Print Co,SREE PRINT,"No 106, A Behind Metro, HSR Layout, Bengaluru Urban, KA - 560102",NO 106 A BEHIND METRO HSR LAYOUT BANGALORE URBAN KA 560102,Bengaluru Urban,560102,Printing / Packaging,Manufacturing,True,False,True,560102::Manufacturing,560102::SREE,DORMANT,2023-11-25,ENT-00266
KAR-SHOP-BLRU-2016-000176,SHOP,Sree Print Co,SREE PRINT,"#106, A Behind Metro, HSR Layout, Bengaluru Urban, Karnataka - 560102",106 A BEHIND METRO HSR LAYOUT BANGALORE URBAN KARNATAKA 560102,Bengaluru Urban,560102,Printing / Packaging,Manufacturing,False,False,True,560102::Manufacturing,560102::SREE,DORMANT,2024-11-19,ENT-00266
UDYAM-KR-BLRU-2021-000131,UDYAM,M/S Sree Print Co,SREE PRINT,"106, A Behind Metro, HSR Layout, Bangalore Urban, K'taka - 560102",106 A BEHIND METRO HSR LAYOUT BANGALORE URBAN K TAKA 560102,Bengaluru Urban,560102,Printing / Packaging,Manufacturing,True,False,True,560102::Manufacturing,560102::SREE,CLOSED,2022-12-02,ENT-00266
BBMP-TL-BENG-2024-000106,BBMP,Harsha Meals Industries,HARSHA MEALS INDUSTRIES,"No 284, B Industrial Layout, Bagalur, Bangalore Rural, Karnataka - 562157",NO 284 B IND LAYOUT BAGALUR BANGALORE RURAL KARNATAKA 562157,Bengaluru Rural,562157,Restaurant / Cafe,Service,False,False,False,562157::Service,562157::HARS,ACTIVE,2026-03-02,ENT-00267
GST-KA-BLRR-2025-000210,GST,M/S Harsha Meals Industries,HARSHA MEALS INDUSTRIES,"284, B Industrial Layout, Bagalur, Bengaluru Rural, KA - 562157",284 B IND LAYOUT BAGALUR BANGALORE RURAL KA 562157,Bengaluru Rural,562157,Restaurant / Cafe,Service,True,True,True,562157::Service,562157::HARS,ACTIVE,2026-03-30,ENT-00267
LAB-KA-BLRR-2025-000130,LABOUR,Harsha Meals Industries,HARSHA MEALS INDUSTRIES,"No. 284, B Industrial Layout, Bagalur, Bangalore Rural, K'taka - 562157",NO 284 B IND LAYOUT BAGALUR BANGALORE RURAL K TAKA 562157,Bengaluru Rural,562157,Restaurant / Cafe,Service,True,False,False,562157::Service,562157::HARS,ACTIVE,2025-11-14,ENT-00267
KFBIS-FAC-BLRU-2015-000121,FACTORY,Vijaya Moulding Solutions,VIJAYA MOULDING SOLUTIONS,"No. 117, Sector, Whitefield Main Road, Bangalore Urban, KA - 560066",NO 117 SECTOR WHITEFIELD MN RD BANGALORE URBAN KA 560066,Bengaluru Urban,560066,Plastic Moulding,Manufacturing,False,False,True,560066::Manufacturing,560066::VIJA,ACTIVE,2026-02-27,ENT-00268
GST-KA-BLRU-2017-000211,GST,VIJAYA MOULDING SOLUTIONS,VIJAYA MOULDING SOLUTIONS,"No 117, Sector, Whitefield Main Road, B'luru Urban, Karnataka - 560066",NO 117 SECTOR WHITEFIELD MN RD B LURU URBAN KARNATAKA 560066,Bengaluru Urban,560066,Plastic Moulding,Manufacturing,True,False,False,560066::Manufacturing,560066::VIJA,CLOSED,2021-02-01,ENT-00268
PCB/BLRU/CTE/2022/00120,KSPCB,Vijaya Mouding Solutions,VIJAYA MOUDING SOLUTIONS,"#117, Sector, Whitefield Main Road, B'luru Urban, KA - 560066",117 SECTOR WHITEFIELD MN RD B LURU URBAN KA 560066,Bengaluru Urban,560066,Plastic Moulding,Manufacturing,True,False,True,560066::Manufacturing,560066::VIJA,DORMANT,2025-02-03,ENT-00268
LAB-KA-BLRU-2020-000131,LABOUR,M/S Vijaya Moulding Solutions,VIJAYA MOULDING SOLUTIONS,"No. 117, Sector, Whitefield Main Rd, Bengaluru Urban, KA - 560066",NO 117 SECTOR WHITEFIELD MN RD BANGALORE URBAN KA 560066,Bengaluru Urban,560066,Plastic Moulding,Manufacturing,False,False,True,560066::Manufacturing,560066::VIJA,CLOSED,2021-10-05,ENT-00268
KAR-SHOP-BLRU-2019-000177,SHOP,Vijaya Moulding Solutions,VIJAYA MOULDING SOLUTIONS,"No 117, Sector, Whitefield Main Rd, Bangalore Urban, K'taka - 560066",NO 117 SECTOR WHITEFIELD MN RD BANGALORE URBAN K TAKA 560066,Bengaluru Urban,560066,Plastic Moulding,Manufacturing,False,False,True,560066::Manufacturing,560066::VIJA,DORMANT,2023-12-18,ENT-00268
UDYAM-KR-BLRU-2023-000132,UDYAM,M/S Vijaya Moulding Solutions,VIJAYA MOULDING SOLUTIONS,"#117, Sector, Whitefield Main Rd, Bangalore Urban, KA - 560066",117 SECTOR WHITEFIELD MN RD BANGALORE URBAN KA 560066,Bengaluru Urban,560066,Plastic Moulding,Manufacturing,True,False,False,560066::Manufacturing,560066::VIJA,DORMANT,2024-04-03,ENT-00268
BBMP-TL-MAHA-2018-000107,BBMP,Nisarga Printers Pvt Ltd,NISARGA PRINTERS,"209, B 1st Crs, Whitefield Main Road, Bangalore Urban, Karnataka",209 B 1ST CRS WHITEFIELD MN RD BANGALORE URBAN KARNATAKA,Bengaluru Urban,560066,Printing / Packaging,Manufacturing,True,False,False,560066::Manufacturing,560066::NISA,CLOSED,2023-03-16,ENT-00269
GST-KA-BLRU-2020-000212,GST,Nisarga Printers Pvt. Ltd.,NISARGA PRINTERS,"No. 209, B 1st Cr, Whitefield Main Road, Bengaluru Urban, KA - 560066",NO 209 B 1ST CR WHITEFIELD MN RD BANGALORE URBAN KA 560066,Bengaluru Urban,560066,Printing / Packaging,Manufacturing,True,False,False,560066::Manufacturing,560066::NISA,CLOSED,2022-02-14,ENT-00269
LAB-KA-BLRU-2018-000132,LABOUR,Nisarga Printers Pvt Ltd,NISARGA PRINTERS,"209, B 1st Cross, Whitefield Mn Rd, B'luru Urban, KA - 560066",209 B 1ST CRS WHITEFIELD MN RD B LURU URBAN KA 560066,Bengaluru Urban,560066,Printing / Packaging,Manufacturing,False,False,False,560066::Manufacturing,560066::NISA,CLOSED,2020-01-17,ENT-00269
KAR-SHOP-BLRU-2018-000178,SHOP,Nisarga Printers Pvt Ltd,NISARGA PRINTERS,"No. 209, B 1st Cross, Whitefield Main Rd, B'luru Urban, KA - 560066",NO 209 B 1ST CRS WHITEFIELD MN RD B LURU URBAN KA 560066,Bengaluru Urban,560066,Printing / Packaging,Manufacturing,True,False,False,560066::Manufacturing,560066::NISA,DORMANT,2024-12-07,ENT-00269
BBMP-TL-DASA-2016-000108,BBMP,M/S Ananya Cafe Enterprises,ANANYA CAFE ENTERPRISES,"No. 244, Shed 3rd Phase, Peenya Indl Area, B'luru Urban, KA - 560058",NO 244 SHED 3RD PHASE PEENYA INDL AREA B LURU URBAN KA 560058,Bengaluru Urban,560058,Restaurant / Cafe,Service,False,False,False,560058::Service,560058::ANAN,CLOSED,2018-05-17,ENT-00270
GST-KA-BLRU-2021-000213,GST,M/S Ananya Cafe Entp,ANANYA CAFE ENTP,"#244, Shed 3rd Phase, Peenya Indl Area, Bangalore Urban, K'taka - 560058",244 SHED 3RD PHASE PEENYA INDL AREA BANGALORE URBAN K TAKA 560058,Bengaluru Urban,560058,Restaurant / Cafe,Service,True,True,True,560058::Service,560058::ANAN,DORMANT,2024-10-01,ENT-00270
LAB-KA-BLRU-2020-000133,LABOUR,Ananya Cafe Enterprises,ANANYA CAFE ENTERPRISES,"No. 244, Shed 3rd Phase, Peenya Industrial Area, Bengaluru Urban, Karnataka - 560058",NO 244 SHED 3RD PHASE PEENYA IND AREA BANGALORE URBAN KARNATAKA 560058,Bengaluru Urban,560058,Restaurant / Cafe,Service,False,False,True,560058::Service,560058::ANAN,CLOSED,2022-09-20,ENT-00270
KAR-SHOP-BLRU-2023-000179,SHOP,Ananya Cafe Enterprises,ANANYA CAFE ENTERPRISES,"#244, Shed 3rd Phase, Peenya Industrial Estate, Bengaluru Urban, Karnataka - 560058",244 SHED 3RD PHASE PEENYA IND ESTATE BANGALORE URBAN KARNATAKA 560058,Bengaluru Urban,560058,Restaurant / Cafe,Service,False,True,True,560058::Service,560058::ANAN,DORMANT,2024-12-28,ENT-00270
BBMP-TL-MAHA-2017-000109,BBMP,Bangalore Traders,BANGALORE TRADERS,"No. 249, A Industrial Layout, Whitefield Main Road, B'luru Urban, K'taka",NO 249 A IND LAYOUT WHITEFIELD MN RD B LURU URBAN K TAKA,Bengaluru Urban,560066,Pharmacy / Medical Retail,Retail,False,False,True,560066::Retail,560066::BANG,CLOSED,2017-11-17,ENT-00271
GST-KA-BLRU-2018-000214,GST,Bangalore Traders,BANGALORE TRADERS,"No. 249, A Industrial Layout, Whitefield Mn Rd, Bangalore Urban, KA - 560066",NO 249 A IND LAYOUT WHITEFIELD MN RD BANGALORE URBAN KA 560066,Bengaluru Urban,560066,Pharmacy / Medical Retail,Retail,True,False,True,560066::Retail,560066::BANG,CLOSED,2022-06-14,ENT-00271
KAR-SHOP-BLRU-2017-000180,SHOP,M/S Bangalore Traders,BANGALORE TRADERS,"#249, A Industrial Layout, Whitefield Main Road, Bangalore Urban, KA - 560066",249 A IND LAYOUT WHITEFIELD MN RD BANGALORE URBAN KA 560066,Bengaluru Urban,560034,Pharmacy / Medical Retail,Retail,True,False,False,560034::Retail,560034::BANG,DORMANT,2024-01-24,ENT-00271
UDYAM-KR-BLRU-2020-000133,UDYAM,BANGALORE TRADERS,BANGALORE TRADERS,"249, A Industrial Layout, Whitefield Main Road, B'luru Urban, Karnataka - 560066",249 A IND LAYOUT WHITEFIELD MN RD B LURU URBAN KARNATAKA 560066,Bengaluru Urban,560066,Pharmacy / Medical Retail,Retail,False,False,True,560066::Retail,560066::BANG,CLOSED,2023-04-27,ENT-00271
BBMP-TL-SOUT-2018-000110,BBMP,Ganesh Care Company,GANESH CARE,"290, B 3rd Phase, Koramangala, Bangalore Urban, KA - 560034",290 B 3RD PHASE KORAMANGALA BANGALORE URBAN KA 560034,Bengaluru Urban,560034,Pharmacy / Medical Retail,Retail,False,False,False,560034::Retail,560034::GANE,ACTIVE,2026-04-01,ENT-00272
GST-KA-BLRU-2019-000215,GST,M/S Ganesh Care Company,GANESH CARE,"#290, B 3rd Phase, Koramangala, Bengaluru Urban, Karnataka - 560034",290 B 3RD PHASE KORAMANGALA BANGALORE URBAN KARNATAKA 560034,Bengaluru Urban,560034,Pharmacy / Medical Retail,Retail,True,True,False,560034::Retail,560034::GANE,CLOSED,2020-05-25,ENT-00272
KAR-SHOP-BLRU-2018-000181,SHOP,Ganesh Care Company,GANESH CARE,"No. 290, B 3rd Phase, Koramangala, Bangalore Urban, Karnataka - 560034",NO 290 B 3RD PHASE KORAMANGALA BANGALORE URBAN KARNATAKA 560034,Bengaluru Urban,560034,Pharmacy / Medical Retail,Retail,False,True,True,560034::Retail,560034::GANE,CLOSED,2018-10-31,ENT-00272
UDYAM-KR-BLRU-2017-000134,UDYAM,Ganesh Care Co,GANESH CARE,"No. 290, B 3rd Phase, Koramangala, Bangalore Urban, KA - 560034",NO 290 B 3RD PHASE KORAMANGALA BANGALORE URBAN KA 560034,Bengaluru Urban,560034,Pharmacy / Medical Retail,Retail,False,False,True,560034::Retail,560034::GANE,CLOSED,2020-09-28,ENT-00272
GST-KA-BLRU-2019-000216,GST,MYSORE INDUSTRIES,MYSORE INDUSTRIES,"No. 8, Plot Near Bus Stop, Kalyan Nagar, Bengaluru Urban, K'taka - 560043",NO 8 PLOT NEAR BUS STOP KALYAN NAGAR BANGALORE URBAN K TAKA 560043,Bengaluru Urban,560059,Food Processing,Manufacturing,True,True,True,560059::Manufacturing,560059::MYSO,CLOSED,2022-01-02,ENT-00273
PCB/BLRU/CTE/2015/00121,KSPCB,Mysore Industries,MYSORE INDUSTRIES,"8, Plot Near Bus Stop, Kalyan Nagar, B'luru Urban, KA - 560043",8 PLOT NEAR BUS STOP KALYAN NAGAR B LURU URBAN KA 560043,Bengaluru Urban,560043,Food Processing,Manufacturing,False,False,False,560043::Manufacturing,560043::MYSO,CLOSED,2020-07-01,ENT-00273
KAR-SHOP-BLRU-2019-000182,SHOP,Mysore Industries,MYSORE INDUSTRIES,"No 8, Plot Near Bus Stop, Kalyan Nagar, Bangalore Urban, K'taka - 560043",NO 8 PLOT NEAR BUS STOP KALYAN NAGAR BANGALORE URBAN K TAKA 560043,Bengaluru Urban,560043,Food Processing,Manufacturing,False,False,False,560043::Manufacturing,560043::MYSO,DORMANT,2023-12-09,ENT-00273
UDYAM-KR-BLRU-2020-000135,UDYAM,M/S MYSORE INDUSTRIES,MYSORE INDUSTRIES,"8, Plot Near Bus Stop, Kalyan Nagar, Bangalore Urban, Karnataka - 560043",8 PLOT NEAR BUS STOP KALYAN NAGAR BANGALORE URBAN KARNATAKA 560043,Bengaluru Urban,560043,Food Processing,Manufacturing,False,True,False,560043::Manufacturing,560043::MYSO,CLOSED,2022-01-30,ENT-00273
BBMP-TL-BENG-2024-000111,BBMP,Omkar Cafe Indstries,OMKAR CAFE INDSTRIES,"#289, B 3rd Phase, Hoskote, Bengaluru Rural, Karnataka - 562114",289 B 3RD PHASE HOSKOTE BANGALORE RURAL KARNATAKA 562114,Bengaluru Rural,562114,Restaurant / Cafe,Service,False,False,False,562114::Service,562114::OMKA,ACTIVE,2025-08-26,ENT-00274
GST-KA-BLRR-2017-000217,GST,M/SOmkar Cafe Industries,M SOMKAR CAFE INDUSTRIES,"289, B 3rd Phase, Hoskote, Bangalore Rural, KA - 562114",289 B 3RD PHASE HOSKOTE BANGALORE RURAL KA 562114,Bengaluru Rural,562114,Restaurant / Cafe,Service,True,True,False,562114::Service,562114::M SO,DORMANT,2024-11-17,ENT-00274
KAR-SHOP-BLRR-2016-000183,SHOP,M/S Omkar Cafe Industries,OMKAR CAFE INDUSTRIES,"#289, B 3rd Phase, Hoskote, Bengaluru Rural, Karnataka - 562114",289 B 3RD PHASE HOSKOTE BANGALORE RURAL KARNATAKA 562114,Bengaluru Rural,562114,Restaurant / Cafe,Service,False,False,False,562114::Service,562114::OMKA,CLOSED,2021-07-05,ENT-00274
KFBIS-FAC-TUM-2017-000122,FACTORY,Harsha Works,HARSHA WORKS,"282, D Extension, Antharasanahalli Industrial Estate, Tumakuru, KA - 572106",282 D EXTENSION ANTHARASANAHALLI IND ESTATE TUMAKURU KA 572106,Tumakuru,572106,Food Processing,Manufacturing,False,False,False,572106::Manufacturing,572106::HARS,CLOSED,2020-03-25,ENT-00275
GST-KA-TUM-2018-000218,GST,Harsa Works,HARSA WORKS,"No 282, D Extension, Antharasanahalli Industrial Estate, Tumakuru, KA - 572106",NO 282 D EXTENSION ANTHARASANAHALLI IND ESTATE TUMAKURU KA 572106,Tumakuru,572106,Food Processing,Manufacturing,False,False,True,572106::Manufacturing,572106::HARS,DORMANT,2023-10-03,ENT-00275
